0,1,2,3,cbsa_code,year,PM2.5_sample_duration,Ozone_sample_duration,Carbon_monoxide_sample_duration,Sulfur_dioxide_sample_duration,cluster
276.4466101012608,-13.0224951279777,-40.18418522409325,1.698622049301851,10540.0,2018.0,0.0,0.0,0.0,0.0,4
276.84900872253826,-30.87302384937774,-38.85003302502223,1.8707271970916848,10540.0,2019.0,0.0,0.0,0.0,0.0,4
-152.53134056728484,41.76348589061584,-30.327514344872775,-16.36255954939086,10580.0,2005.0,0.0,0.0,0.0,0.0,0
-182.7790992449631,10.68719774514317,-32.45891669591325,-10.568518225345475,10580.0,2006.0,0.0,0.0,0.0,0.0,0
-14.367538953596755,19.269656797181707,-43.29732790936691,-8.989056090952682,10580.0,2007.0,0.0,0.0,0.0,0.0,1
27.22024757058323,15.388082926119335,-43.705939690007135,-5.599636881010472,10580.0,2008.0,0.0,0.0,0.0,0.0,1
-14.901029829446108,-20.87165995979166,-38.04934197689323,-4.848059360767964,10580.0,2009.0,0.0,0.0,0.0,0.0,1
-91.8978209887124,2.085940684740314,-42.37324000832272,-5.4019934925707975,10580.0,2010.0,0.0,0.0,0.0,0.0,0
-6.944013867732423,-2.826056933652021,-41.95251391241032,-3.328573596707463,10580.0,2011.0,0.0,0.0,0.0,0.0,1
-97.57471949194957,-3.867028907155459,-42.18646833093984,-2.4031454318010077,10580.0,2012.0,0.0,0.0,0.0,0.0,0
-100.42846768393777,-49.12251626411496,-38.502215444125014,-2.904258667721264,10580.0,2013.0,0.0,0.0,0.0,0.0,0
-43.62089400891886,-58.043179311550055,-37.81417625210545,-0.8250137915263476,10580.0,2014.0,0.0,0.0,0.0,0.0,0
-72.45465422687089,-38.90124157387016,-39.27634617600028,-1.807951587690493,10580.0,2015.0,0.0,0.0,0.0,0.0,0
